School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
New Bedford: Sgt Wm H Carney Academy,02010045,Public School,New Bedford,MA,02740,"PK,K,01,02,03,04,05",New Bedford,02010000,Public School District,      63,     118,     134,     113,      99,     113,      94,       0,       0,       0,       0,       0,       0,       0,       0,     734,      78,  10.6,       1,   0.1,     218,  29.7,     611,  83.2, , ,  20.0,   1.6,  28.5,  39.2,   0.3,   0.4,   9.9,  54.4,  45.6,     145,20.9,        784,42.2,97.6,     239,95.8,  17.4 to 1,"     $59,242,663","  $72,397",    818.3,55.0,      50,  90.9,  26.0,  70.0,   4.0,   0.0,"         $160,167,396.00","          12,679.5","              $12,632.00","         $173,166,826.00","          13,537.3","              $12,791.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
New Bedford: Thomas R Rodman,02010125,Public School,New Bedford,MA,02740,"K,01,02,03,04,05",New Bedford,02010000,Public School District,      24,      30,      19,      24,      27,      21,      19,       0,       0,       0,       0,       0,       0,       0,       0,     164,      26,  15.9,       0,   0.0,      40,  24.4,     141,  86.0, , ,  16.5,   1.2,  35.4,  41.5,   0.6,   0.6,   4.3,  52.4,  47.6,      33,18.5,        168,9.1,100.0,      54,100.0,  18.1 to 1,"     $59,242,663","  $72,397",    818.3,14.0,      14, 100.0,-,-,-,-,"         $160,167,396.00","          12,679.5","              $12,632.00","         $173,166,826.00","          13,537.3","              $12,791.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
New Bedford: Trinity Day Academy,02010510,Public School,New Bedford,MA,02740,"04,05,06,07,08,09,10,11,12",New Bedford,02010000,Public School District,       0,       0,       0,       0,       0,       0,       0,       1,       5,       3,       6,      10,       8,       8,       0,      41,       5,  12.2,       1,   2.4,      37,  90.2,      39,  95.1, , ,   9.8,   0.0,  24.4,  63.4,   0.0,   0.0,   2.4,  75.6,  24.4,     113,4.2,         64,7.1,85.9,      99,71.7,   5.8 to 1,"     $59,242,663","  $72,397",    818.3,11.0,      10,  90.9,   0.0,  80.0,  10.0,  10.0,"         $160,167,396.00","          12,679.5","              $12,632.00","         $173,166,826.00","          13,537.3","              $12,791.83",14.0,50.0,14.3,0.0,7.1,28.6,0.0,      32,9.0,28.1,,,,,,,,,,,9.0,9.0,100.0,,,,,,,,,,,,,,,,,,
New Bedford: Whaling City Junior/Senior High School,02010515,Public School,New Bedford,MA,02740,"06,07,08,09,10,11,12",New Bedford,02010000,Public School District,       0,       0,       0,       0,       0,       0,       0,       1,       6,       7,      16,      18,      20,      31,       0,      99,      23,  23.2,       0,   0.0,      34,  34.3,      88,  88.9, , ,  20.2,   0.0,  37.4,  31.3,   2.0,   1.0,   8.1,  78.8,  21.2,     147,5.5,        131,12.6,92.0,     126,68.3,   7.9 to 1,"     $59,242,663","  $72,397",    818.3,20.0,      14,  70.0,  21.4,  78.6,   0.0,   0.0,"         $160,167,396.00","          12,679.5","              $12,632.00","         $173,166,826.00","          13,537.3","              $12,791.83",50.0,20.0,4.0,10.0,6.0,58.0,2.0,      85,35.0,41.2,,,,,,,,,,,14.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,
New Bedford: William H Taylor,02010135,Public School,New Bedford,MA,02744,"PK,K,01,02,03,04,05",New Bedford,02010000,Public School District,       0,      32,      45,      46,      37,      29,      38,       0,       0,       0,       0,       0,       0,       0,       0,     227,      30,  13.2,       0,   0.0,      41,  18.1,     161,  70.9, , ,   3.1,   0.0,  18.5,  70.9,   0.0,   0.0,   7.5,  52.4,  47.6,      60,19.6,        225,14.7,100.0,      80,100.0,  15.4 to 1,"     $59,242,663","  $72,397",    818.3,19.0,      19, 100.0,-,-,-,-,"         $160,167,396.00","          12,679.5","              $12,632.00","         $173,166,826.00","          13,537.3","              $12,791.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
New Heights Charter School of Brockton (District): New Heights Charter School of Brockton,35130305,Charter School,Brockton,MA,02301,"06,07,08,09,10,11,12",New Heights Charter School of Brockton (District),35130000,Charter District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Salem-Wendell: Swift River,07280015,Public School,New Salem,MA,01355,"PK,K,01,02,03,04,05,06",New Salem-Wendell,07280000,Public School District,      18,      13,      18,      19,      19,      13,      21,      17,       0,       0,       0,       0,       0,       0,       0,     138,       1,   0.7,       0,   0.0,      23,  16.7,      83,  60.1, , ,   0.0,   1.4,   5.8,  87.7,   0.0,   0.0,   5.1,  54.3,  45.7,      29,17.2,        142,12.6,100.0,      22,100.0,  11.0 to 1,"        $744,459","  $59,084",     12.6,17.0,      16,  94.1,   0.0,  93.8,   6.3,   0.0,"           $2,275,634.00",             132.6,"              $17,161.64","           $2,313,776.00",             138.7,"              $16,681.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
Newburyport: Edward G. Molin Elementary School,02040030,Public School,Newburyport,MA,01950,"04,05",Newburyport,02040000,Public School District,       0,       0,       0,       0,       0,     161,     180,       0,       0,       0,       0,       0,       0,       0,       0,     341,       7,   2.1,       3,   0.9,      49,  14.4,      78,  22.9, , ,   1.2,   0.9,   1.8,  93.8,   0.0,   0.0,   2.3,  56.3,  43.7,     102,22.3,        339,24.2,100.0,     131,100.0,  14.1 to 1,"     $14,693,071","  $81,088",    181.2,37.0,      25,  67.6,  16.0,  76.0,   8.0,   0.0,"          $31,838,640.09","           2,327.2","              $13,681.09","          $36,610,471.26","           2,601.5","              $14,072.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
Newburyport: Francis T Bresnahan Elementary,02040005,Public School,Newburyport,MA,01950,"PK,K,01,02,03",Newburyport,02040000,Public School District,       0,       0,     140,     175,     177,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     492,      12,   2.4,       5,   1.0,      66,  13.4,     102,  20.7, , ,   1.2,   1.6,   2.4,  93.1,   0.0,   0.0,   1.6,  52.0,  48.0,     112,18.4,        489,38.5,100.0,     192,100.0,  12.8 to 1,"     $14,693,071","  $81,088",    181.2,48.0,      26,  54.2,  46.2,  53.8,   0.0,   0.0,"          $31,838,640.09","           2,327.2","              $13,681.09","          $36,610,471.26","           2,601.5","              $14,072.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newburyport: Newburyport High,02040505,Public School,Newburyport,MA,01950,"09,10,11,12",Newburyport,02040000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     210,     181,     189,     160,       4,     744,      16,   2.2,       3,   0.4,      85,  11.4,     133,  17.9, , ,   0.9,   2.2,   2.0,  92.5,   0.1,   0.0,   2.3,  48.8,  51.2,     609,16.0,        751,61.1,100.0,     562,100.0,  12.2 to 1,"     $14,693,071","  $81,088",    181.2,79.0,      49,  62.0,   2.0,  98.0,   0.0,   0.0,"          $31,838,640.09","           2,327.2","              $13,681.09","          $36,610,471.26","           2,601.5","              $14,072.83",160.0,96.3,1.3,1.3,0.0,1.3,0.0,     740,1.0,0.1,,,,,,,,,,,156.0,156.0,100.0,135.0,     234,77.0,31.0,20.0,2.0,5.0,5.0,17.0,55.0,68.0,89.0,9.4,90.6,148.0,555.0,567.0,87.0
Newburyport: Rupert A Nock Middle,02040305,Public School,Newburyport,MA,01950,"06,07,08",Newburyport,02040000,Public School District,       0,       0,       0,       0,       0,       0,       0,     162,     195,     182,       0,       0,       0,       0,       0,     539,      14,   2.6,       4,   0.7,      65,  12.1,     106,  19.7, , ,   1.1,   1.3,   2.8,  93.1,   0.0,   0.0,   1.7,  48.1,  51.9,     289,20.1,        540,39.2,100.0,     224,100.0,  13.7 to 1,"     $14,693,071","  $81,088",    181.2,53.0,      35,  66.0,  20.0,  74.3,   5.7,   0.0,"          $31,838,640.09","           2,327.2","              $13,681.09","          $36,610,471.26","           2,601.5","              $14,072.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
Newton: A E Angier,02070005,Public School,Waban,MA,02468,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      67,      69,      69,      75,      71,      66,       0,       0,       0,       0,       0,       0,       0,       0,     417,      79,  18.9,      35,   8.4,      79,  18.9,     130,  31.2, , ,   7.4,  14.1,   6.7,  65.5,   0.2,   0.0,   6.0,  52.5,  47.5,     139,20.1,        395,31.4,100.0,     114,100.0,  13.3 to 1,"     $76,833,496","  $75,862","  1,012.8",48.0,      47,  97.9,  12.8,  87.2,   0.0,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
Newton: Bigelow Middle,02070305,Public School,Newton,MA,02458,"06,07,08",Newton,02070000,Public School District,       0,       0,       0,       0,       0,       0,       0,     162,     178,     185,       0,       0,       0,       0,       0,     525,     109,  20.8,      23,   4.4,     126,  24.0,     191,  36.4, , ,   7.8,  17.0,   7.0,  64.0,   0.0,   0.2,   4.0,  49.5,  50.5,     307,18.7,        523,49.3,100.0,     184,100.0,  10.7 to 1,"     $76,833,496","  $75,862","  1,012.8",63.0,      62,  98.4,   1.6,  98.4,   0.0,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
Newton: Bowen,02070015,Public School,Newton Centre,MA,02459,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      95,      84,      76,      84,      74,      89,       0,       0,       0,       0,       0,       0,       0,       0,     502,     180,  35.9,      81,  16.1,      56,  11.2,     173,  34.5, , ,   5.4,  29.7,   5.6,  53.0,   0.0,   0.0,   6.4,  50.4,  49.6,     173,20.8,        505,37.6,99.7,     144,95.8,  13.4 to 1,"     $76,833,496","  $75,862","  1,012.8",50.0,      48,  96.0,   0.0,  95.8,   0.0,   4.2,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0
Newton: C C Burr,02070020,Public School,Auburndale,MA,02466,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      80,      66,      70,      68,      71,      69,       0,       0,       0,       0,       0,       0,       0,       0,     424,     109,  25.7,      45,  10.6,      49,  11.6,     118,  27.8, , ,   2.4,  22.6,   8.0,  61.1,   0.2,   0.0,   5.7,  49.5,  50.5,     138,21.4,        419,28.9,100.0,     113,100.0,  14.7 to 1,"     $76,833,496","  $75,862","  1,012.8",42.0,      41,  97.6,   7.3,  90.2,   2.4,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
Newton: Cabot,02070025,Public School,Newtonville,MA,02460,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      54,      80,      64,      77,      77,      67,       0,       0,       0,       0,       0,       0,       0,       0,     419,      58,  13.8,      26,   6.2,      46,  11.0,      93,  22.2, , ,   6.4,  10.3,   6.2,  72.6,   0.0,   0.0,   4.5,  45.8,  54.2,     145,20.7,        427,30.2,100.0,     120,100.0,  13.9 to 1,"     $76,833,496","  $75,862","  1,012.8",41.0,      41, 100.0,-,-,-,-,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0
Newton: Charles E Brown Middle,02070310,Public School,Newton Centre,MA,02459,"06,07,08",Newton,02070000,Public School District,       0,       0,       0,       0,       0,       0,       0,     257,     245,     241,       0,       0,       0,       0,       0,     743,     165,  22.2,      38,   5.1,     145,  19.5,     238,  32.0, , ,   4.3,  19.1,   5.8,  66.2,   0.4,   0.0,   4.2,  51.1,  48.9,     424,19.9,        740,63.0,100.0,     247,98.8,  11.8 to 1,"     $76,833,496","  $75,862","  1,012.8",86.0,      83,  96.5,   7.2,  91.6,   1.2,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0
Newton: Countryside,02070040,Public School,Newton Highlands,MA,02461,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      64,      65,      71,      81,      92,      81,       0,       0,       0,       0,       0,       0,       0,       0,     454,     150,  33.0,      73,  16.1,      66,  14.5,     160,  35.2, , ,   1.5,  24.9,   7.0,  58.8,   0.2,   0.0,   7.5,  49.1,  50.9,     153,21.4,        460,37.5,100.0,     126,92.1,  12.1 to 1,"     $76,833,496","  $75,862","  1,012.8",51.0,      51, 100.0,-,-,-,-,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0
Newton: F A Day Middle,02070315,Public School,Newtonville,MA,02460,"06,07,08",Newton,02070000,Public School District,       0,       0,       0,       0,       0,       0,       0,     345,     286,     309,       0,       0,       0,       0,       0,     940,     150,  16.0,      29,   3.1,     197,  21.0,     290,  30.9, , ,   4.9,  13.1,   8.2,  68.7,   0.1,   0.1,   4.9,  50.5,  49.5,     549,19.6,        936,79.8,99.0,     357,95.0,  11.8 to 1,"     $76,833,496","  $75,862","  1,012.8",105.0,     101,  96.2,   4.0,  94.1,   1.0,   1.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
Newton: Franklin,02070055,Public School,West Newton,MA,02465,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      78,      63,      73,      52,      65,      59,       0,       0,       0,       0,       0,       0,       0,       0,     390,      68,  17.4,      38,   9.7,      60,  15.4,     119,  30.5, , ,   5.4,  11.5,   9.0,  67.7,   0.5,   0.0,   5.9,  47.2,  52.8,     139,20.0,        391,33.7,100.0,     114,100.0,  11.6 to 1,"     $76,833,496","  $75,862","  1,012.8",49.0,      49, 100.0,-,-,-,-,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
Newton: Horace Mann,02070075,Public School,Newtonville,MA,02460,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      67,      74,      80,      70,      70,      66,       0,       0,       0,       0,       0,       0,       0,       0,     427,     103,  24.1,      50,  11.7,      76,  17.8,     159,  37.2, , ,   5.2,  16.6,   9.6,  62.5,   0.0,   0.0,   6.1,  55.5,  44.5,     142,21.9,        437,31.4,100.0,     114,100.0,  13.6 to 1,"     $76,833,496","  $75,862","  1,012.8",41.0,      38,  92.7,   5.3,  94.7,   0.0,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
Newton: John Ward,02070120,Public School,Newton Centre,MA,02459,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      43,      51,      53,      45,      52,      45,       0,       0,       0,       0,       0,       0,       0,       0,     289,      42,  14.5,      11,   3.8,      26,   9.0,      55,  19.0, , ,   2.8,  11.4,   4.8,  75.1,   0.7,   0.0,   5.2,  42.6,  57.4,     101,20.0,        288,20.3,100.0,      84,100.0,  14.2 to 1,"     $76,833,496","  $75,862","  1,012.8",31.0,      29,  93.5,   0.0,  96.6,   3.4,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
Newton: Lincoln-Eliot,02070070,Public School,Newton,MA,02458,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      63,      49,      57,      59,      51,      50,       0,       0,       0,       0,       0,       0,       0,       0,     329,     118,  35.9,      57,  17.3,      66,  20.1,     166,  50.5, , ,   8.5,  15.5,  11.9,  58.7,   0.0,   0.0,   5.5,  43.2,  56.8,     118,19.4,        318,27.3,100.0,      96,100.0,  12.0 to 1,"     $76,833,496","  $75,862","  1,012.8",39.0,      39, 100.0,  20.5,  76.9,   2.6,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
Newton: Mason-Rice,02070080,Public School,Newton Centre,MA,02459,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      88,      82,      66,      72,      78,      71,       0,       0,       0,       0,       0,       0,       0,       0,     457,      62,  13.6,      28,   6.1,      38,   8.3,      84,  18.4, , ,   0.9,   9.0,   3.5,  79.4,   0.0,   0.2,   7.0,  52.5,  47.5,     151,20.9,        451,31.3,99.9,     125,98.4,  14.6 to 1,"     $76,833,496","  $75,862","  1,012.8",44.0,      44, 100.0,-,-,-,-,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
Newton: Memorial Spaulding,02070105,Public School,Newton Centre,MA,02459,"K,01,02,03,04,05",Newton,02070000,Public School District,       0,      67,      73,      68,      74,      69,      78,       0,       0,       0,       0,       0,       0,       0,       0,     429,     178,  41.5,      64,  14.9,      64,  14.9,     161,  37.5, , ,   4.2,  22.6,   5.6,  61.3,   0.0,   0.0,   6.3,  50.6,  49.4,     151,19.9,        428,35.4,99.9,     126,98.4,  12.1 to 1,"     $76,833,496","  $75,862","  1,012.8",50.0,      49,  98.0,   0.0,  98.0,   2.0,   0.0,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
Newton: Newton Early Childhood Program,02070108,Public School,Newton,MA,02458,PK,Newton,02070000,Public School District,     193,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     193,      24,  12.4,       0,   0.0,     112,  58.0,     112,  58.0, , ,   3.6,  21.2,  10.9,  57.0,   0.0,   0.0,   7.3,  63.2,  36.8,      12,22.4,        269,12.9,100.0,      35,100.0,  15.0 to 1,"     $76,833,496","  $75,862","  1,012.8",18.0,      17,  94.4,-,-,-,-,"         $207,517,383.00","          12,456.5","              $16,659.37","         $221,922,627.00","          12,623.1","              $17,580.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
