School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math
Lawrence: Edward F. Parthum,01490053,Public School,Lawrence,MA,01841,"K,01,02,03,04",Lawrence,01490000,Public School District,       0,      76,     109,     108,     128,     131,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     552,     371,  67.2,     166,  30.1,      73,  13.2, , , , ,   2.4,   1.4,  85.7,   9.4,   0.2,   0.0,   0.9,  54.9,  45.1,42.0,100.0,191.0,100.0,  13.1 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Emily G Wetherbee,01490080,Public School,Lawrence,MA,01843,"K,01,02,03,04,05,06,07,08",Lawrence,01490000,Public School District,       0,      66,      75,      70,      76,      76,      73,      65,      58,      76,       0,       0,       0,       0,0.0,     635,     454,  71.5,     156,  24.6,     136,  21.4, , , , ,   1.7,   6.1,  84.4,   7.4,   0.3,   0.0,   0.0,  52.6,  47.4,42.5,100.0,161.0,100.0,  14.9 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Francis M Leahy,01490040,Public School,Lawrence,MA,01840,"01,02,03,04,05",Lawrence,01490000,Public School District,       0,      76,      78,      95,      90,      93,      76,       0,       0,       0,       0,       0,       0,       0,0.0,     508,     423,  83.3,     129,  25.4,      58,  11.4, , , , ,   1.2,   0.2,  95.5,   3.0,   0.0,   0.0,   0.2,  50.6,  49.4,40.0,100.0,177.0,100.0,  12.7 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Frost Middle School,01490525,Public School,Lawrence,MA,01843,"05,06,07,08",Lawrence,01490000,Public School District,       0,       0,       0,       0,       0,       0,     118,      96,     103,     111,       0,       0,       0,       0,0.0,     428,     299,  69.9,      23,   5.4,      76,  17.8, , , , ,   2.1,   5.4,  76.2,  16.4,   0.0,   0.0,   0.0,  53.5,  46.5,31.0,100.0,128.0,96.1,  13.8 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Gerard A. Guilmette,01490022,Public School,Lawrence,MA,01841,"01,02,03,04",Lawrence,01490000,Public School District,       0,       0,     127,     142,     132,     140,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     541,     437,  80.8,     230,  42.5,      77,  14.2, , , , ,   1.5,   3.5,  90.9,   4.1,   0.0,   0.0,   0.0,  51.2,  48.8,40.0,97.5,170.0,97.1,  13.5 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Guilmette Middle School,01490025,Public School,Lawrence,MA,01841,"05,06,07,08",Lawrence,01490000,Public School District,       0,       0,       0,       0,       0,       0,     122,     125,     139,     128,       0,       0,       0,       0,0.0,     514,     447,  87.0,      90,  17.5,     117,  22.8, , , , ,   1.4,   1.6,  92.8,   4.3,   0.0,   0.0,   0.0,  52.3,  47.7,39.0,100.0,156.0,100.0,  13.2 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: High School Learning Center,01490536,Public School,Lawrence,MA,01843,"09,10,11,12",Lawrence,01490000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     216,      49,      39,      25,0.0,     329,     306,  93.0,     193,  58.7,      21,   6.4, , , , ,   0.6,   0.3,  97.6,   1.5,   0.0,   0.0,   0.0,  59.0,  41.0,30.0,100.0,143.0,100.0,  11.0 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",       118,2.5,20.3,2.5,11.9,61.9,0.8,     329,83.0,25.2,,,,,,,,,,,18.0,18.0,100.0,,,,,,,,,,,,,,,4.0,,
Lawrence: James F Hennessey,01490020,Public School,Lawrence,MA,01841,"PK,K,01,02",Lawrence,01490000,Public School District,     107,     191,      79,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     377,     304,  80.6,     225,  59.7,      56,  14.9, , , , ,   0.8,   1.1,  92.8,   5.3,   0.0,   0.0,   0.0,  52.5,  47.5,26.0,100.0,125.0,100.0,  14.5 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: John Breen School,01490003,Public School,Lawrence,MA,01843,"PK,K",Lawrence,01490000,Public School District,     215,     116,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     331,     173,  52.3,     146,  44.1,      65,  19.6, , , , ,   2.4,   3.3,  82.5,  11.5,   0.0,   0.0,   0.3,  51.1,  48.9,20.0,100.0,90.0,100.0,  16.6 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: John K Tarbox,01490075,Public School,Lawrence,MA,01841,"01,02,03,04,05",Lawrence,01490000,Public School District,       0,       0,      59,      56,      49,      56,      54,       0,       0,       0,       0,       0,       0,       0,0.0,     274,     227,  82.8,      63,  23.0,      36,  13.1, , , , ,   1.8,   0.4,  95.3,   2.2,   0.4,   0.0,   0.0,  55.1,  44.9,24.0,100.0,97.0,100.0,  11.4 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Lawlor Early Childhood Center,01490002,Public School,Lawrence,MA,01841,"PK,K",Lawrence,01490000,Public School District,       0,     157,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     157,     115,  73.2,      86,  54.8,      13,   8.3, , , , ,   0.0,   0.0,  96.8,   2.5,   0.0,   0.0,   0.6,  53.5,  46.5,9.0,100.0,45.0,100.0,  17.4 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Lawrence Family Public Academy,01490011,Public School,Lawrence,MA,01841,"PK,K",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Lawrence High School,01490515,Public School,Lawrence,MA,01843,"09,10,11,12",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Leonard Middle School,01490090,Public School,Lawrence,MA,01841,"06,07,08",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Oliver Elementary School,01490048,Public School,Lawrence,MA,01840,"01,02,03,04,05",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Oliver Middle School,01490049,Public School,Lawrence,MA,01840,"06,07,08",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Parthum Middle School,01490027,Public School,Lawrence,MA,01841,"05,06,07,08",Lawrence,01490000,Public School District,       0,       0,       0,       0,       0,       0,     113,     130,     139,     133,       0,       0,       0,       0,0.0,     515,     369,  71.7,      37,   7.2,     115,  22.3, , , , ,   1.7,   0.8,  86.0,  11.5,   0.0,   0.0,   0.0,  51.5,  48.5,38.0,100.0,130.0,100.0,  13.6 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: RISE Academy,01490615,Public School,Lawrence,MA,01841,"06,07,08,09,10,11,12",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Robert Frost,01490018,Public School,Lawrence,MA,01843,"K,01,02,03,04",Lawrence,01490000,Public School District,       0,     105,     110,     101,     103,     111,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     530,     311,  58.7,     124,  23.4,      57,  10.8, , , , ,   2.6,   5.5,  74.9,  16.4,   0.0,   0.0,   0.6,  50.8,  49.2,37.0,100.0,163.0,100.0,  14.3 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Rollins Early Childhood Center,01490001,Public School,Lawrence,MA,01841,"PK,K",Lawrence,01490000,Public School District,      68,      67,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     135,      92,  68.1,      68,  50.4,      44,  32.6, , , , ,   2.2,   0.7,  90.4,   5.9,   0.0,   0.0,   0.7,  58.5,  41.5,12.0,91.7,55.0,90.9,  11.3 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: School for Exceptional Studies,01490537,Public School,Lawrence,MA,01841,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",Lawrence,01490000,Public School District,       0,       0,       5,       6,       7,      16,      17,      23,      12,      26,      30,      21,      21,      13,3.0,     200,     133,  66.5,      10,   5.0,     192,  96.0, , , , ,   2.0,   0.0,  83.0,  15.0,   0.0,   0.0,   0.0,  86.0,  14.0,35.0,97.1,44.0,100.0,   5.7 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",        25,24.0,28.0,4.0,4.0,40.0,0.0,      85,23.0,27.1,,,,,,,,,,,11.0,11.0,100.0,,,,,,,,,,,,,,,,,
Lawrence: South Lawrence East Elementary School,01490004,Public School,Lawrence,MA,01843,"01,02,03,04,05",Lawrence,01490000,Public School District,       0,       0,     130,     118,     123,     112,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     483,     349,  72.3,     191,  39.5,      72,  14.9, , , , ,   2.7,   5.6,  86.5,   5.0,   0.2,   0.0,   0.0,  48.4,  51.6,38.0,100.0,161.0,100.0,  12.7 to 1,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence: Spark Academy,01490085,Public School,Lawrence,MA,01843,"06,07,08",Lawrence,01490000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $65,342,627","  $70,352",    928.8,"         $167,995,536.87","          12,442.1","              $13,502.19","         $190,664,214.14","          13,663.0","              $13,954.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Family Development Charter (District): Lawrence Family Development Charter School,04540205,Charter School,Lawrence,MA,01841,"PK,K,01,02,03,04,05,06,07,08",Lawrence Family Development Charter (District),04540000,Charter District,       0,     128,      58,      63,      63,      62,      59,      61,      56,      46,       0,       0,       0,       0,0.0,     596,     559,  93.8,     252,  42.3,      37,   6.2, , , , ,   1.0,   0.0,  98.5,   0.5,   0.0,   0.0,   0.0,  44.3,  55.7,51.0,76.5,191.0,92.1,  11.7 to 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning First Charter Public School (District): Learning First Charter Public School,04860105,Charter School,Worcester,MA,01610,"K,01,02,03,04,05,06,07,08",Learning First Charter Public School (District),04860000,Charter District,       0,      78,      76,      79,      77,      76,      78,      73,      71,      65,       0,       0,       0,       0,0.0,     673,     134,  19.9,     110,  16.3,      71,  10.5, , , , ,  31.9,   1.3,  49.9,  10.0,   0.3,   0.0,   6.5,  48.0,  52.0,41.5,78.3,125.0,88.8,  16.2 to 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee: Lee Elementary,01500025,Public School,Lee,MA,01238,"PK,K,01,02,03,04,05,06",Lee,01500000,Public School District,      20,      48,      49,      50,      39,      45,      59,      59,       0,       0,       0,       0,       0,       0,0.0,     369,      27,   7.3,      14,   3.8,      52,  14.1, , , , ,   0.8,   3.5,   7.6,  85.9,   0.3,   0.0,   1.9,  48.0,  52.0,35.0,88.6,120.0,70.0,  10.5 to 1,"      $4,321,362","  $57,772",     74.8,"          $11,360,807.72",             831.3,"              $13,666.32","          $12,132,794.97",             913.9,"              $13,275.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee: Lee Middle/High School,01500505,Public School,Lee,MA,01238,"07,08,09,10,11,12",Lee,01500000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,      55,      76,      85,      88,      92,      74,0.0,     470,      36,   7.7,       4,   0.9,      53,  11.3, , , , ,   0.9,   2.1,   7.7,  88.5,   0.0,   0.0,   0.9,  49.8,  50.2,39.8,100.0,165.0,95.8,  11.8 to 1,"      $4,321,362","  $57,772",     74.8,"          $11,360,807.72",             831.3,"              $13,666.32","          $12,132,794.97",             913.9,"              $13,275.85",        76,82.9,5.3,1.3,1.3,9.2,0.0,     339,11.0,3.2,,,,,,,,,,,64.0,64.0,100.0,34.0,      44,25.0,8.0,1.0,0.0,0.0,22.0,16.0,5.0,1.0,0.0,86.4,13.6,36.0,478.0,487.0
Leicester: Leicester Elementary,01510005,Public School,Leicester,MA,01524,"K,01,02,03,04",Leicester,01510000,Public School District,       0,       0,       0,       0,     128,     134,     137,       0,       0,       0,       0,       0,       0,       0,0.0,     399,      11,   2.8,       4,   1.0,      65,  16.3, , , , ,   2.0,   1.5,   5.0,  90.7,   0.0,   0.0,   0.8,  51.6,  48.4,23.5,100.0,99.0,100.0,  17.0 to 1,"      $7,980,886","  $65,417",    122.0,"          $18,067,832.65","           1,881.7","               $9,601.87","          $20,998,007.65","           1,994.7","              $10,526.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leicester: Leicester High,01510505,Public School,Leicester,MA,01524,"09,10,11,12",Leicester,01510000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     144,     139,     123,     122,0.0,     528,      25,   4.7,       2,   0.4,      69,  13.1, , , , ,   1.7,   2.8,   3.4,  89.8,   0.9,   0.4,   0.9,  46.0,  54.0,40.7,97.5,104.0,97.1,  13.0 to 1,"      $7,980,886","  $65,417",    122.0,"          $18,067,832.65","           1,881.7","               $9,601.87","          $20,998,007.65","           1,994.7","              $10,526.90",       144,83.3,5.6,0.0,4.2,6.9,0.0,     528,5.0,0.9,,,,,,,,,,,120.0,120.0,100.0,60.0,      84,41.0,14.0,5.0,0.0,0.0,32.0,22.0,15.0,9.0,6.0,64.3,35.7,102.0,491.0,501.0
Leicester: Leicester Integrated Preschool,01510001,Public School,Leicester,MA,01524,PK,Leicester,01510000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"      $7,980,886","  $65,417",    122.0,"          $18,067,832.65","           1,881.7","               $9,601.87","          $20,998,007.65","           1,994.7","              $10,526.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leicester: Leicester Middle,01510015,Public School,Leicester,MA,01524,"05,06,07,08",Leicester,01510000,Public School District,       0,       0,       0,       0,       0,       0,       0,     130,     142,     152,       0,       0,       0,       0,0.0,     424,      14,   3.3,       6,   1.4,      70,  16.5, , , , ,   2.6,   2.1,   5.2,  88.9,   0.0,   0.0,   1.2,  54.5,  45.5,28.7,100.0,148.0,100.0,  14.8 to 1,"      $7,980,886","  $65,417",    122.0,"          $18,067,832.65","           1,881.7","               $9,601.87","          $20,998,007.65","           1,994.7","              $10,526.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenox: Lenox Memorial High,01520505,Public School,Lenox,MA,01240,"06,07,08,09,10,11,12",Lenox,01520000,Public School District,       0,       0,       0,       0,       0,       0,       0,      62,      67,      69,      66,      65,      62,      76,1.0,     468,      14,   3.0,       1,   0.2,      35,   7.5, , , , ,   0.9,   2.1,   2.4,  92.9,   0.4,   0.9,   0.4,  51.1,  48.9,40.1,95.9,210.0,88.6,  11.7 to 1,"      $4,922,056","  $71,334",     69.0,"          $12,049,706.27",             820.5,"              $14,685.81","          $12,359,850.46",             868.8,"              $14,226.35",        73,94.5,2.7,0.0,1.4,1.4,0.0,     269,2.0,0.7,,,,,,,,,,,69.0,69.0,100.0,32.0,      53,17.0,9.0,6.0,0.0,0.0,10.0,11.0,15.0,13.0,4.0,39.6,60.4,62.0,560.0,549.0
