School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
Lynn: Lynn Vocational Technical Institute,01630605,Public School,Lynn,MA,01902,"PK,K,01,02,03,04,05,06,08,09,10,11,12",Lynn,01630000,Public School District,      41,       0,       0,       0,       0,       0,       0,       2,       2,       1,     206,     157,     132,     153,      15,     709,     446,  62.9,     126,  17.8,     188,  26.5,     650,  91.7, , ,   9.4,   8.3,  61.4,  17.2,   0.8,   0.0,   2.8,  57.5,  42.5,     705,12.6,        692,78.3,87.2,     195,87.7,   9.1 to 1,"     $68,192,252","  $69,379",    982.9,105.0,      64,  61.0,   0.0,  98.4,   1.6,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",170.0,75.9,10.0,1.8,0.6,11.8,0.0,     648,30.0,4.6,,,,,,,,,,,139.0,98.0,70.5,18.0,      29,11.0,3.0,4.0,0.0,0.0,17.0,8.0,4.0,0.0,0.0,86.2,13.8,35.0,400.0,420.0,13.0
Lynn: Lynn Woods,01630075,Public School,Lynn,MA,01904,"K,01,02,03,04,05",Lynn,01630000,Public School District,       0,      26,      26,      29,      31,      30,      29,       0,       0,       0,       0,       0,       0,       0,       0,     171,      15,   8.8,       7,   4.1,      34,  19.9,      77,  45.0, , ,   2.9,   5.3,  17.5,  67.3,   1.2,   0.0,   5.8,  53.8,  46.2,      34,20.9,        171,10.3,98.8,      58,91.4,  16.6 to 1,"     $68,192,252","  $69,379",    982.9,25.0,       6,  24.0,-,-,-,-,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
Lynn: Pickering Middle,01630420,Public School,Lynn,MA,01904,"06,07,08",Lynn,01630000,Public School District,       0,       0,       0,       0,       0,       0,       0,     232,     214,     221,       0,       0,       0,       0,       0,     667,     251,  37.6,      31,   4.6,     139,  20.8,     471,  70.6, , ,   7.9,   7.6,  36.7,  43.2,   0.0,   0.0,   4.5,  53.8,  46.2,     243,24.9,        683,46.6,100.0,     180,95.0,  14.3 to 1,"     $68,192,252","  $69,379",    982.9,64.0,      10,  15.6,   0.0,  90.0,  10.0,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
Lynn: Robert L Ford,01630050,Public School,Lynn,MA,01902,"01,02,03,04,05",Lynn,01630000,Public School District,       0,     111,     116,      97,     106,      94,      93,       0,       0,       0,       0,       0,       0,       0,       0,     617,     394,  63.9,     183,  29.7,      38,   6.2,     579,  93.8, , ,   9.1,   9.9,  67.3,   9.9,   0.5,   0.0,   3.4,  49.8,  50.2,      98,25.5,        624,33.8,100.0,     165,97.0,  18.3 to 1,"     $68,192,252","  $69,379",    982.9,44.0,       0,   0.0,-,-,-,-,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
Lynn: Sewell-Anderson,01630085,Public School,Lynn,MA,01905,"K,01,02,03,04,05",Lynn,01630000,Public School District,       4,      49,      48,      43,      43,      47,      40,       0,       0,       0,       0,       0,       0,       0,       0,     274,      89,  32.5,      28,  10.2,      67,  24.5,     204,  74.5, , ,  10.9,   3.6,  43.1,  36.5,   0.7,   0.0,   5.1,  56.2,  43.8,      76,18.6,        278,22.3,99.5,     107,100.0,  12.3 to 1,"     $68,192,252","  $69,379",    982.9,36.0,      11,  30.6,   0.0,  81.8,  18.2,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0
Lynn: Thurgood Marshall Mid,01630305,Public School,Lynn,MA,01902,"06,07,08",Lynn,01630000,Public School District,       0,       0,       0,       0,       0,       0,       0,     320,     314,     339,       0,       0,       0,       0,       0,     973,     617,  63.4,     160,  16.4,     171,  17.6,     933,  95.9, , ,  13.2,   6.7,  63.6,  13.1,   0.2,   0.0,   3.3,  53.1,  46.9,     430,21.8,        986,70.6,94.3,     328,85.7,  13.8 to 1,"     $68,192,252","  $69,379",    982.9,92.0,      26,  28.3,   0.0,  73.1,  26.9,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Lynn: Tracy,01630100,Public School,Lynn,MA,01905,"01,02,03,04,05",Lynn,01630000,Public School District,       0,      92,      88,      72,      62,      66,      52,       0,       0,       0,       0,       0,       0,       0,       0,     432,     286,  66.2,     146,  33.8,      17,   3.9,     413,  95.6, , ,   8.3,   9.3,  69.4,  10.2,   0.7,   0.0,   2.1,  53.2,  46.8,      87,26.2,        448,25.2,99.4,     121,100.0,  17.2 to 1,"     $68,192,252","  $69,379",    982.9,42.0,      14,  33.3,   0.0,  85.7,  14.3,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0
Lynn: Virginia Barton Early Childhood Center,01630004,Public School,Lynn,MA,01905,PK,Lynn,01630000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $68,192,252","  $69,379",    982.9,,,,,,,,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynn: Washington Elementary School,01630005,Public School,Lynn,MA,01902,"PK,K,01,02,03,04,05",Lynn,01630000,Public School District,       0,      83,      56,      67,      58,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     264,     162,  61.4,      83,  31.4,      24,   9.1,     251,  95.1, , ,  15.9,   7.6,  65.5,   6.8,   0.4,   0.0,   3.8,  53.0,  47.0,      60,22.2,        267,16.6,94.0,      79,100.0,  15.9 to 1,"     $68,192,252","  $69,379",    982.9,27.0,       7,  25.9,-,-,-,-,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynn: William R Fallon,01630080,Public School,Lynn,MA,01905,"01,02,03,04,05,06",Lynn,01630000,Public School District,       1,       2,       5,      10,      11,       9,       4,       4,       0,       0,       0,       0,       0,       0,       0,      46,      13,  28.3,       4,   8.7,      46, 100.0,      46, 100.0, , ,  19.6,   2.2,  45.7,  28.3,   0.0,   0.0,   4.3,  73.9,  26.1,      38,5.7,         55,11.4,100.0,      66,100.0,   4.0 to 1,"     $68,192,252","  $69,379",    982.9,26.0,       7,  26.9,   0.0,  71.4,  28.6,   0.0,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynn: Wm P Connery,01630040,Public School,Lynn,MA,01905,"PK,K,01,02,03,04,05",Lynn,01630000,Public School District,      36,     109,     103,      93,      80,      93,      78,       0,       0,       0,       0,       0,       0,       0,       0,     592,     460,  77.7,     208,  35.1,      40,   6.8,     568,  95.9, , ,   6.6,  10.3,  73.8,   7.6,   0.2,   0.0,   1.5,  46.8,  53.2,     106,22.5,        589,37.4,100.0,     170,97.1,  15.8 to 1,"     $68,192,252","  $69,379",    982.9,58.0,      32,  55.2,-,-,-,-,"         $179,724,043.95","          14,145.3","              $12,705.57","         $199,452,371.95","          15,145.1","              $13,169.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
Lynnfield: Huckleberry Hill,01640010,Public School,Lynnfield,MA,01940,"K,01,02,03,04",Lynnfield,01640000,Public School District,       0,      73,      84,      71,      80,      85,       0,       0,       0,       0,       0,       0,       0,       0,       0,     393,      21,   5.3,       2,   0.5,      46,  11.7,      74,  18.8, , ,   2.5,   4.3,   4.3,  85.0,   0.3,   0.0,   3.6,  53.7,  46.3,      82,19.8,        395,27.1,100.0,     139,100.0,  14.5 to 1,"     $12,282,750","  $75,493",    162.7,,,,,,,,"          $27,581,479.43","           2,240.9","              $12,308.22","          $28,611,791.45","           2,268.1","              $12,614.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
Lynnfield: Lynnfield High,01640505,Public School,Lynnfield,MA,01940,"09,10,11,12",Lynnfield,01640000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     163,     151,     148,     161,       2,     625,      22,   3.5,       1,   0.2,      72,  11.5,     122,  19.5, , ,   2.4,   3.0,   1.6,  91.5,   0.0,   0.0,   1.4,  49.3,  50.7,     273,15.9,        626,52.2,98.1,     212,100.0,  12.0 to 1,"     $12,282,750","  $75,493",    162.7,,,,,,,,"          $27,581,479.43","           2,240.9","              $12,308.22","          $28,611,791.45","           2,268.1","              $12,614.87",160.0,99.4,0.6,0.0,0.0,0.0,0.0,     623,1.0,0.2,,,,,,,,,,,159.0,142.0,89.3,105.0,     220,36.0,34.0,24.0,11.0,0.0,6.0,21.0,37.0,96.0,60.0,12.3,87.7,146.0,513.0,553.0,93.0
Lynnfield: Lynnfield Middle School,01640405,Public School,Lynnfield,MA,01940,"05,06,07,08",Lynnfield,01640000,Public School District,       0,       0,       0,       0,       0,       0,     169,     202,     201,     184,       0,       0,       0,       0,       0,     756,      18,   2.4,       3,   0.4,     106,  14.0,     166,  22.0, , ,   2.0,   3.0,   4.0,  89.3,   0.0,   0.0,   1.7,  50.5,  49.5,     327,23.9,        757,49.9,98.0,     239,100.0,  15.1 to 1,"     $12,282,750","  $75,493",    162.7,,,,,,,,"          $27,581,479.43","           2,240.9","              $12,308.22","          $28,611,791.45","           2,268.1","              $12,614.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0
Lynnfield: Lynnfield Preschool,01640005,Public School,Lynnfield,MA,01940,PK,Lynnfield,01640000,Public School District,      52,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      52,       3,   5.8,       0,   0.0,      16,  30.8,      16,  30.8, , ,   1.9,   3.8,   5.8,  86.5,   0.0,   0.0,   1.9,  61.5,  38.5,       6,10.3,         61,2.7,100.0,       6,100.0,  19.3 to 1,"     $12,282,750","  $75,493",    162.7,,,,,,,,"          $27,581,479.43","           2,240.9","              $12,308.22","          $28,611,791.45","           2,268.1","              $12,614.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lynnfield: Summer Street,01640020,Public School,Lynnfield,MA,01940,"K,01,02,03,04",Lynnfield,01640000,Public School District,       0,      67,      77,      86,      99,     106,       0,       0,       0,       0,       0,       0,       0,       0,       0,     435,       5,   1.1,       1,   0.2,      62,  14.3,      72,  16.6, , ,   1.4,   3.0,   2.5,  92.6,   0.0,   0.0,   0.5,  50.3,  49.7,      96,19.8,        435,30.7,100.0,     149,100.0,  14.2 to 1,"     $12,282,750","  $75,493",    162.7,,,,,,,,"          $27,581,479.43","           2,240.9","              $12,308.22","          $28,611,791.45","           2,268.1","              $12,614.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
Ma Academy for Math and Science: Ma Academy for Math and Science School,04680505,Public School,Worcester,MA,01605,"11,12",Ma Academy for Math and Science,04680000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      51,      44,       0,      95,      14,  14.7,       0,   0.0,       0,   0.0,       0,   0.0, , ,   0.0,  35.8,   0.0,  64.2,   0.0,   0.0,   0.0,  62.1,  37.9,      18,16.7,         50,6.9,100.0,      18,100.0,  13.7 to 1,,,,,,,,,,,,,,,,,44.0,100.0,0.0,0.0,0.0,0.0,0.0,      95,0.0,0.0,,,,,,,,,,,44.0,44.0,100.0,,,,,,,,,,,,,,,49.0,664.0,710.0,
Malden: Beebe,01650003,Public School,Malden,MA,02148,"K,01,02,03,04,05,06,07,08",Malden,01650000,Public School District,       0,     109,     100,      95,      99,      92,     100,      98,      99,     106,       0,       0,       0,       0,       0,     898,     443,  49.3,     230,  25.6,      89,   9.9,     587,  65.4, , ,  16.5,  35.0,  12.1,  33.5,   0.2,   0.2,   2.4,  50.9,  49.1,     367,21.6,        900,62.6,100.0,     278,100.0,  14.4 to 1,"     $34,236,629","  $78,868",    434.1,73.0,      39,  53.4,   0.0,  94.9,   5.1,   0.0,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
Malden: Ferryway,01650013,Public School,Malden,MA,02148,"K,01,02,03,04,05,06,07,08",Malden,01650000,Public School District,       0,     106,      98,     100,     100,      97,     104,      98,     112,      85,       0,       0,       0,       0,       0,     900,     414,  46.0,     185,  20.6,     101,  11.2,     697,  77.4, , ,  19.6,  20.3,  28.2,  27.2,   0.4,   0.0,   4.2,  52.6,  47.4,     345,22.7,        898,57.6,100.0,     266,100.0,  15.6 to 1,"     $34,236,629","  $78,868",    434.1,70.0,      40,  57.1,-,-,-,-,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
Malden: Forestdale,01650027,Public School,Malden,MA,02148,"K,01,02,03,04,05,06,07,08",Malden,01650000,Public School District,       0,      69,      72,      74,      70,      67,      68,      55,      50,      43,       0,       0,       0,       0,       0,     568,     171,  30.1,      47,   8.3,     108,  19.0,     338,  59.5, , ,  19.9,   8.5,  23.8,  43.3,   0.2,   0.0,   4.4,  52.5,  47.5,     258,20.7,        565,42.5,100.0,     228,100.0,  13.4 to 1,"     $34,236,629","  $78,868",    434.1,51.0,      20,  39.2,   0.0,  60.0,  40.0,   0.0,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
Malden: Linden,01650047,Public School,Malden,MA,02148,"K,01,02,03,04,05,06,07,08",Malden,01650000,Public School District,       0,     102,     108,      98,     104,     106,      85,      95,      96,      94,       0,       0,       0,       0,       0,     888,     376,  42.3,     115,  13.0,     154,  17.3,     590,  66.4, , ,  16.1,  24.7,  16.9,  37.4,   0.3,   0.0,   4.6,  52.1,  47.9,     437,17.8,        891,61.5,100.0,     360,100.0,  14.4 to 1,"     $34,236,629","  $78,868",    434.1,73.0,      19,  26.0,   0.0,  89.5,   5.3,   5.3,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
Malden: Malden Early Learning Center,01650049,Public School,Malden,MA,02148,PK,Malden,01650000,Public School District,     312,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     312,     103,  33.0,       0,   0.0,      82,  26.3,     143,  45.8, , ,  12.8,  31.1,   3.5,  47.1,   0.3,   0.3,   4.8,  60.6,  39.4,      19,19.6,        372,19.0,100.0,      95,100.0,  16.4 to 1,"     $34,236,629","  $78,868",    434.1,23.0,      11,  47.8,   9.1,  90.9,   0.0,   0.0,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malden: Malden High,01650505,Public School,Malden,MA,02148,"09,10,11,12",Malden,01650000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     491,     493,     437,     403,      23,"   1,847",     842,  45.6,     230,  12.5,     235,  12.7,"   1,245",  67.4, , ,  22.8,  24.3,  19.3,  29.5,   0.6,   0.1,   3.4,  52.4,  47.6,     678,18.9,"      1,873",112.0,96.4,     489,98.4,  16.5 to 1,"     $34,236,629","  $78,868",    434.1,138.0,      75,  54.3,   1.3,  82.7,  16.0,   0.0,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",482.0,78.0,10.0,1.0,1.0,10.0,0.0,"   1,824",50.0,2.7,,,,,,,,,,,418.0,139.0,33.3,399.0,     721,188.0,130.0,58.0,17.0,6.0,177.0,196.0,183.0,100.0,65.0,51.7,48.3,290.0,447.0,490.0,27.0
Malden: Salemwood,01650057,Public School,Malden,MA,02148,"K,01,02,03,04,05,06,07,08",Malden,01650000,Public School District,       0,     144,     117,     133,     122,     110,     118,     146,     143,     127,       0,       0,       0,       0,       0,"   1,160",     644,  55.5,     369,  31.8,     112,   9.7,     981,  84.6, , ,  24.4,  15.9,  28.2,  26.6,   0.3,   0.1,   4.4,  52.7,  47.3,     554,21.3,"      1,164",79.0,100.0,     410,100.0,  14.7 to 1,"     $34,236,629","  $78,868",    434.1,93.0,      57,  61.3,   0.0,  94.7,   3.5,   1.8,"          $79,877,446.38","           6,522.3","              $12,246.82","          $94,852,889.04","           7,414.8","              $12,792.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
Manchester Essex Regional: Essex Elementary,06980020,Public School,Essex,MA,01929,"K,01,02,03,04,05",Manchester Essex Regional,06980000,Public School District,       1,      39,      45,      51,      43,      46,      47,       0,       0,       0,       0,       0,       0,       0,       0,     272,       5,   1.8,       4,   1.5,      38,  14.0,      63,  23.2, , ,   0.4,   0.7,   0.0,  98.9,   0.0,   0.0,   0.0,  52.6,  47.4,      81,20.0,        273,22.4,100.0,     103,100.0,  12.1 to 1,"      $8,709,649","  $72,100",    120.8,28.0,      18,  64.3,  16.7,  83.3,   0.0,   0.0,"          $21,226,313.06","           1,555.6","              $13,645.10","          $22,866,203.51","           1,597.1","              $14,317.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
Manchester Essex Regional: Manchester Essex Regional High School,06980510,Public School,Manchester,MA,01944,"09,10,11,12",Manchester Essex Regional,06980000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     125,     125,     116,     114,       0,     480,       4,   0.8,       1,   0.2,      67,  14.0,      97,  20.2, , ,   0.4,   0.0,   0.2,  99.2,   0.0,   0.0,   0.2,  47.5,  52.5,     226,15.5,        477,38.8,100.0,     164,97.6,  12.4 to 1,"      $8,709,649","  $72,100",    120.8,52.0,      16,  30.8,   6.3,  87.5,   6.3,   0.0,"          $21,226,313.06","           1,555.6","              $13,645.10","          $22,866,203.51","           1,597.1","              $14,317.33",115.0,93.0,2.6,0.0,0.0,3.5,0.9,     480,3.0,0.6,,,,,,,,,,,107.0,107.0,100.0,126.0,     262,42.0,45.0,29.0,7.0,3.0,3.0,31.0,80.0,92.0,56.0,13.0,87.0,100.0,554.0,570.0,90.0
Manchester Essex Regional: Manchester Essex Regional Middle School,06980030,Public School,Manchester,MA,01944,"06,07,08",Manchester Essex Regional,06980000,Public School District,       0,       0,       0,       0,       0,       0,       0,     117,     112,     116,       0,       0,       0,       0,       0,     345,       4,   1.2,       2,   0.6,      46,  13.3,      76,  22.0, , ,   0.3,   0.0,   0.0,  99.1,   0.0,   0.0,   0.6,  47.8,  52.2,     160,21.1,        346,26.7,100.0,     124,92.7,  12.9 to 1,"      $8,709,649","  $72,100",    120.8,37.0,      12,  32.4,  33.3,  66.7,   0.0,   0.0,"          $21,226,313.06","           1,555.6","              $13,645.10","          $22,866,203.51","           1,597.1","              $14,317.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
